employee_id,first_name,last_name,gender,state,city,hiredate,department,job_title,education_level,salary,performance_rating,overtime,birthdate,termdate
00-65707393,Kevin,Hayes,Male,New York,Buffalo,2017-06-27,Customer Service,Customer Service Representative,High School,58279,Excellent,Yes,1982-04-17,
00-97272923,Megan,Thornton,Male,New York,Rochester,2022-04-26,Marketing,SEO Specialist,Bachelor,60114,Good,No,1991-09-18,
00-32966973,Donna,Williams,Female,New York,Buffalo,2019-12-02,Customer Service,Help Desk Technician,Bachelor,76263,Good,Yes,1989-05-01,
00-70037802,Gregory,Wright,Male,New York,Buffalo,2017-05-26,Sales,Sales Representative,Bachelor,71752,Good,No,1985-08-30,
00-16818365,Trevor,Thomas,Female,New York,Buffalo,2017-09-14,Sales,Sales Representative,Bachelor,67816,Good,No,1959-09-02,
00-17435952,Bruce,Reynolds,Female,New York,Buffalo,2019-12-12,Operations,Logistics Coordinator,Bachelor,61870,Excellent,Yes,1994-02-12,
00-82860484,Lisa,Adams,Female,New York,New York City,2024-07-27,Operations,Logistics Coordinator,Bachelor,58047,Good,Yes,1977-05-19,
00-11798091,Christy,Torres,Female,New York,Rochester,2020-03-25,Marketing,SEO Specialist,High School,78493,Good,No,1993-08-26,
00-76224539,Autumn,Matthews,Female,New York,Rochester,2017-04-11,Customer Service,Customer Service Representative,Bachelor,60972,Satisfactory,No,1960-08-11,
00-84543280,Melissa,Stevenson,Female,New York,Rochester,2017-09-02,IT,Software Developer,Master,101109,Good,No,1975-07-09,
00-96471668,Michelle,Moody,Male,New York,Buffalo,2015-09-08,Operations,Inventory Specialist,Bachelor,62720,Needs Improvement,No,1994-07-29,
00-21801031,Greg,Harrison,Male,New York,New York City,2023-09-10,Operations,Inventory Specialist,Bachelor,62641,Excellent,Yes,1998-08-18,
00-89781530,Matthew,Gonzalez,Female,Michigan,Detroit,2017-10-29,HR,Recruiter,High School,79998,Needs Improvement,No,1973-01-20,
00-75152850,Margaret,Garcia,Male,North Carolina,Raleigh,2016-03-21,Finance,Accountant,Bachelor,87799,Good,Yes,2004-05-04,
00-81340076,Andrew,Olson,Female,New York,Rochester,2018-04-11,Sales,Sales Specialist,PhD,70889,Good,No,1983-11-19,
00-93343947,John,Villanueva,Male,North Carolina,Raleigh,2021-09-05,Marketing,Marketing Coordinator,Bachelor,88794,Satisfactory,No,1971-06-19,
00-58987133,Brent,Odom,Male,New York,Rochester,2015-06-04,Customer Service,Help Desk Technician,High School,88839,Satisfactory,No,1974-08-06,
00-68020373,Craig,White,Female,New York,Rochester,2020-04-16,Sales,Sales Specialist,Master,65908,Good,Yes,2002-09-22,
00-27748209,Thomas,King,Female,New York,Buffalo,2015-08-19,Finance,Accountant,Bachelor,75523,Satisfactory,No,1996-01-18,
00-19880297,Amber,Lee,Female,New York,Buffalo,2020-10-25,Operations,Inventory Specialist,High School,62258,Good,No,1973-02-07,
00-85477483,Eric,Allen,Female,Pennsylvania,Pittsburgh,2017-05-07,IT,IT Support Specialist,High School,59821,Satisfactory,Yes,1995-05-28,
00-57356259,Mario,Jones,Male,New York,New York City,2016-01-18,Operations,Inventory Specialist,Bachelor,65122,Good,No,1982-11-18,
00-30051403,John,Anderson,Male,New York,Rochester,2024-02-04,HR,HR Coordinator,Master,54303,Needs Improvement,No,2003-08-08,
00-10503430,Anthony,Erickson,Female,New York,Buffalo,2023-05-14,Sales,Sales Representative,Bachelor,65716,Needs Improvement,No,1995-10-29,
00-36535401,Michael,Ferguson,Male,New York,Buffalo,2022-07-01,Sales,Sales Representative,Bachelor,73265,Satisfactory,No,1984-11-04,
00-77849862,Linda,Blanchard,Female,Ohio,Columbus,2017-04-08,Operations,Logistics Coordinator,Bachelor,57467,Good,No,1973-06-16,
00-81877114,Whitney,Williams,Female,New York,Buffalo,2024-02-25,Operations,Operations Analyst,Master,67541,Good,Yes,1993-06-17,
00-53313930,Paula,Meyers,Male,New York,New York City,2023-09-03,Sales,Sales Representative,Bachelor,78204,Excellent,No,1969-10-31,
00-38321631,Stacey,Long,Male,New York,Buffalo,2023-01-26,IT,Software Developer,Master,106112,Needs Improvement,No,1961-09-10,
00-21177910,Brittney,Moore,Female,Michigan,Warren,2017-10-23,IT,Software Developer,Bachelor,81112,Good,No,1977-07-12,
00-72632102,Melissa,Anderson,Female,New York,Rochester,2018-03-26,Finance,Accountant,Bachelor,56747,Satisfactory,No,1992-10-25,
00-24857823,Lauren,Johnson,Female,New York,Rochester,2024-06-26,Operations,Inventory Specialist,High School,61008,Excellent,No,1986-09-12,
00-50134687,Zachary,Willis,Male,New York,Buffalo,2020-11-04,Sales,Sales Specialist,Master,58394,Good,No,1975-12-17,
00-41973862,Lynn,Oconnor,Female,New York,New York City,2020-11-19,Operations,Inventory Specialist,High School,55953,Good,No,1983-05-06,
00-27486697,Rebecca,Bailey,Female,New York,New York City,2018-09-28,Operations,Inventory Specialist,Bachelor,59192,Good,No,1980-07-28,
00-83204174,Jessica,Collins,Male,Pennsylvania,Pittsburgh,2017-12-16,Sales,Sales Representative,Bachelor,64525,Good,No,1984-02-04,
00-50316208,Sarah,Dickson,Female,Florida,Tampa,2022-08-13,HR,HR Coordinator,Master,61464,Good,No,1986-04-03,
00-70335130,Nancy,Rodriguez,Male,Michigan,Warren,2017-09-09,Sales,Sales Consultant,Bachelor,104370,Good,No,1974-05-27,
00-71886181,Michele,Edwards,Male,New York,New York City,2019-06-30,Customer Service,Help Desk Technician,High School,72863,Good,No,1984-08-14,
00-35671737,David,Frederick,Male,Pennsylvania,Allentown,2021-06-07,Sales,Sales Consultant,PhD,65844,Good,Yes,1965-05-16,
00-55984047,Jerry,Benjamin,Male,New York,Buffalo,2023-08-18,Customer Service,Support Specialist,High School,64479,Good,Yes,1978-10-12,
00-79644509,David,Ramirez,Male,New York,Rochester,2020-03-30,Operations,Logistics Coordinator,Bachelor,67867,Good,Yes,1983-03-23,
00-60518445,Mary,Jordan,Male,New York,Rochester,2018-09-29,Sales,Sales Representative,Bachelor,67485,Good,No,1981-03-19,
00-64505900,Dennis,Christian,Male,Illinois,Chicago,2022-09-02,Operations,Inventory Specialist,Bachelor,65809,Needs Improvement,No,1987-07-14,
00-79595566,Monique,Sandoval,Male,New York,Buffalo,2023-11-21,Sales,Sales Consultant,Master,86594,Good,No,1993-06-08,
00-31030803,Jennifer,Young,Male,Florida,Tampa,2021-02-17,Operations,Operations Analyst,Bachelor,93697,Excellent,Yes,1971-12-19,
00-40386144,Morgan,Smith,Male,North Carolina,Greensboro,2017-06-08,Operations,Inventory Specialist,Bachelor,62407,Satisfactory,Yes,1995-10-22,
00-12518303,Charles,Williams,Male,New York,Rochester,2021-02-25,Operations,Logistics Coordinator,Bachelor,69689,Good,No,1996-03-03,
00-73203169,Leonard,Hart,Female,North Carolina,Charlotte,2020-05-20,Customer Service,Support Specialist,High School,59620,Good,No,2001-07-19,
00-94085288,Lindsey,Contreras,Male,Pennsylvania,Philadelphia,2015-06-02,Sales,Sales Representative,Bachelor,82714,Good,No,1976-08-06,
00-48531288,Sean,Wiley,Female,New York,Rochester,2015-04-22,IT,Software Developer,Bachelor,99844,Good,No,1991-09-12,
00-57558261,Gina,Schwartz,Male,New York,Rochester,2019-06-03,Operations,Operations Analyst,Master,59009,Satisfactory,Yes,2002-08-13,
00-27105351,Robin,Wagner,Female,New York,New York City,2017-09-29,Marketing,Content Creator,High School,58100,Satisfactory,No,2000-04-12,
00-61263520,Brittany,Rodriguez,Female,North Carolina,Charlotte,2022-01-29,Sales,Sales Specialist,PhD,85460,Satisfactory,Yes,1967-03-21,
00-28578556,Justin,Webster,Male,New York,New York City,2016-09-24,Customer Service,Customer Service Representative,High School,55753,Needs Improvement,No,1985-09-02,
00-30641306,Melissa,Oconnor,Male,New York,Buffalo,2024-08-06,Sales,Sales Representative,Bachelor,57963,Good,Yes,1995-09-14,
00-90476326,Todd,Palmer,Female,Michigan,Detroit,2017-07-02,Customer Service,Customer Service Manager,Master,100234,Good,No,2002-06-17,
00-21345233,Corey,Wheeler,Male,New York,Buffalo,2022-01-14,IT,IT Manager,PhD,95838,Excellent,No,1988-07-24,
00-94493959,Lauren,Huang,Male,New York,Rochester,2024-08-27,Customer Service,Support Specialist,High School,59081,Satisfactory,No,1978-07-13,
00-54572063,Paul,Sanchez,Female,New York,New York City,2017-07-10,Sales,Sales Representative,Bachelor,55044,Good,No,1963-03-19,
00-25253695,Rickey,Romero,Male,New York,Buffalo,2022-09-15,Operations,Logistics Coordinator,Bachelor,66472,Satisfactory,No,1996-08-19,
00-34465088,Jessica,Davis,Male,New York,Buffalo,2019-10-25,HR,Recruiter,Bachelor,59286,Good,No,1985-03-17,
00-75946847,Michael,Fisher,Female,Michigan,Detroit,2024-08-05,IT,IT Support Specialist,High School,59237,Good,No,1978-08-07,
00-86715884,Victoria,Burton,Female,New York,New York City,2024-08-29,Finance,Finance Manager,PhD,121669,Good,No,1986-02-02,
00-95112080,Patrick,Holder,Male,North Carolina,Greensboro,2016-10-03,Operations,Logistics Coordinator,Bachelor,70841,Good,No,1985-06-16,
00-91923337,Amanda,Martin,Male,New York,New York City,2023-06-24,IT,IT Support Specialist,Bachelor,68472,Satisfactory,Yes,1983-10-10,
00-91982796,Alexandria,Smith,Female,Michigan,Detroit,2020-12-12,Sales,Sales Consultant,Bachelor,87807,Satisfactory,No,1991-11-30,
00-70179889,Jennifer,Moore,Female,New York,Rochester,2023-01-01,Sales,Sales Representative,Bachelor,65921,Needs Improvement,Yes,1996-01-10,
00-87203186,Danielle,Spencer,Female,New York,Buffalo,2020-09-02,Sales,Sales Representative,Bachelor,62949,Satisfactory,No,1973-03-24,
00-96889969,Sherry,Roberts,Male,Pennsylvania,Pittsburgh,2022-02-26,Sales,Sales Consultant,PhD,81350,Good,No,1993-10-12,
00-65759211,James,Clark,Male,New York,New York City,2024-06-02,Operations,Inventory Specialist,High School,64927,Satisfactory,Yes,1995-04-21,
00-73977067,Andrew,Black,Male,New York,New York City,2023-09-22,Marketing,Content Creator,Bachelor,60965,Excellent,No,1999-05-05,
00-43446562,Jennifer,Johnson,Female,Michigan,Detroit,2023-07-14,Sales,Sales Consultant,PhD,79015,Excellent,Yes,1995-12-12,
00-32657392,Brandon,Ross,Female,New York,New York City,2017-06-11,Operations,Logistics Coordinator,Bachelor,63682,Satisfactory,Yes,1986-04-17,
00-50425690,Nicole,Wolf,Male,New York,Buffalo,2019-08-01,Finance,Financial Analyst,PhD,94948,Satisfactory,No,1982-03-28,
00-53546572,Vanessa,Watson,Male,New York,Rochester,2015-08-22,IT,IT Support Specialist,High School,55866,Good,No,1986-11-13,
00-29226627,Michael,Campbell,Male,Pennsylvania,Allentown,2021-07-19,Customer Service,Support Specialist,Bachelor,68834,Good,No,1982-09-04,
00-15091628,Robert,Snow,Female,New York,New York City,2022-04-05,Customer Service,Support Specialist,High School,54294,Good,No,2002-01-05,
00-68025539,Timothy,Elliott,Female,New York,Buffalo,2018-12-10,Sales,Sales Representative,Bachelor,75129,Satisfactory,No,1988-08-21,
00-19066901,Nicholas,Robertson,Female,New York,New York City,2023-06-02,IT,Software Developer,Master,103170,Satisfactory,No,1971-08-04,
00-50413766,Nathan,Oneill,Female,Michigan,Grand Rapids,2017-05-03,Sales,Sales Specialist,PhD,89881,Needs Improvement,No,1988-05-08,
00-43476524,Travis,Garcia,Female,New York,Rochester,2023-06-04,Customer Service,Support Specialist,Bachelor,51808,Excellent,No,2001-12-26,
00-52694510,Michael,Williams,Male,North Carolina,Charlotte,2017-09-01,Sales,Sales Consultant,Master,92941,Needs Improvement,No,1996-08-20,
00-48136651,Laura,Nicholson,Female,Pennsylvania,Philadelphia,2017-03-17,IT,System Administrator,Master,85189,Satisfactory,No,1962-05-21,
00-63761226,Kevin,Howe,Male,New York,Buffalo,2021-02-02,Marketing,Content Creator,Bachelor,63730,Satisfactory,No,1991-01-04,
00-18209448,Brandon,Garrett,Male,New York,Buffalo,2022-06-09,IT,Software Developer,Master,73802,Good,No,1988-04-24,
00-45921960,Brianna,Thomas,Male,New York,Buffalo,2024-09-19,Customer Service,Customer Service Representative,Bachelor,69668,Needs Improvement,No,1982-08-31,
00-36367463,Dennis,Moreno,Male,New York,Buffalo,2018-12-16,Finance,Accountant,Bachelor,74097,Good,Yes,2004-04-18,
00-87117290,Roy,Chang,Female,New York,Rochester,2019-03-19,Sales,Sales Representative,Bachelor,65951,Satisfactory,Yes,1961-06-08,
00-52877828,Kaylee,Warner,Male,New York,New York City,2023-06-25,Sales,Sales Specialist,Bachelor,82728,Good,No,1997-07-23,
00-89183626,John,Rhodes,Female,Ohio,Cincinnati,2023-02-06,Marketing,Marketing Manager,Bachelor,99749,Good,No,1960-01-02,
00-33423339,Tyler,Grant,Male,Virginia,Richmond,2020-02-09,Operations,Inventory Specialist,Bachelor,63965,Good,Yes,1981-01-10,
00-39854329,Kirsten,Franco,Female,New York,New York City,2018-02-09,Sales,Sales Representative,Bachelor,57138,Satisfactory,No,1986-10-21,
00-78577376,Justin,Castillo,Male,New York,Rochester,2016-02-26,Marketing,Content Creator,High School,59522,Satisfactory,No,1968-01-23,
00-12643259,Melissa,Thomas,Male,North Carolina,Raleigh,2024-08-30,IT,Software Developer,Bachelor,93038,Satisfactory,No,1995-07-12,
00-55685959,Dillon,Brooks,Female,New York,Rochester,2017-10-25,Sales,Sales Consultant,PhD,89057,Good,No,1981-12-01,
00-16774455,Matthew,Johnson,Female,New York,New York City,2017-01-22,IT,Software Developer,Bachelor,84256,Satisfactory,No,1991-12-28,
00-51637850,Matthew,Lawrence,Male,Virginia,Norfolk,2016-01-12,Sales,Sales Consultant,Master,69477,Excellent,No,1967-01-31,
00-49341935,Victoria,Cortez,Female,New York,Rochester,2022-08-31,Operations,Logistics Coordinator,Bachelor,57754,Good,Yes,2000-12-25,
00-95032438,Brenda,Pierce,Male,New York,Rochester,2020-03-17,IT,Software Developer,Bachelor,94524,Good,No,2000-01-14,
00-71557118,Melanie,Morales,Female,North Carolina,Charlotte,2017-06-16,Operations,Inventory Specialist,Bachelor,61296,Good,Yes,1995-05-09,
00-56552177,Abigail,Mendoza,Female,New York,New York City,2015-04-23,Operations,Logistics Coordinator,Bachelor,56916,Good,Yes,1988-12-27,
00-16468993,Connor,Lewis,Female,New York,New York City,2016-03-14,Operations,Inventory Specialist,High School,63329,Satisfactory,Yes,1998-01-16,
00-22863102,Laura,Campbell,Female,New York,Buffalo,2023-07-11,HR,HR Assistant,High School,58919,Good,No,1980-03-29,
00-22049318,Kelsey,Brown,Female,North Carolina,Raleigh,2018-01-11,IT,System Administrator,Bachelor,91881,Satisfactory,No,1983-02-27,
00-81715406,Christopher,Walker,Male,New York,New York City,2023-02-27,Operations,Inventory Specialist,Bachelor,74325,Satisfactory,No,1961-09-18,
00-88887625,Kyle,Giles,Female,North Carolina,Charlotte,2024-12-25,Customer Service,Help Desk Technician,Bachelor,63751,Good,No,1994-05-20,
00-17023244,Travis,Beltran,Female,New York,New York City,2017-04-12,Sales,Sales Representative,Bachelor,65304,Needs Improvement,Yes,1997-02-08,
00-50151738,Samuel,Carroll,Male,New York,New York City,2024-12-17,Sales,Sales Representative,Bachelor,68665,Excellent,Yes,1995-10-15,
00-19557164,Robert,Mooney,Female,New York,New York City,2016-05-30,IT,Software Developer,Master,91152,Needs Improvement,No,2000-02-21,
00-59839839,Paul,Hunt,Male,New York,Rochester,2023-06-30,Operations,Inventory Specialist,Bachelor,65078,Excellent,Yes,1980-09-02,
00-53049249,James,Garcia,Male,North Carolina,Greensboro,2017-08-09,Customer Service,Support Specialist,High School,61995,Satisfactory,No,1976-10-04,
00-79373453,Nicholas,Thomas,Male,New York,Buffalo,2016-02-26,Operations,Inventory Specialist,High School,62110,Satisfactory,No,1972-07-03,
00-43482786,Kimberly,Welch,Male,New York,Rochester,2023-01-21,Sales,Sales Consultant,PhD,78638,Good,Yes,1989-02-23,
00-12861726,Gabriel,Wright,Female,Illinois,Naperville,2018-02-17,Marketing,SEO Specialist,Bachelor,84986,Good,No,1987-09-15,
00-51615599,Peggy,Mitchell,Male,New York,Rochester,2021-05-16,Operations,Logistics Coordinator,Bachelor,67122,Satisfactory,No,1973-12-01,
00-19178028,Julia,Hayes,Female,New York,New York City,2021-11-05,Sales,Sales Specialist,Bachelor,66873,Satisfactory,No,1986-01-03,
00-54718872,Stephanie,Lopez,Female,New York,Buffalo,2022-01-29,Operations,Inventory Specialist,Bachelor,65783,Good,No,1961-09-24,
00-76595836,Miguel,Elliott,Female,New York,New York City,2024-01-16,Operations,Inventory Specialist,High School,61189,Good,No,1987-12-02,
00-40952501,Jose,Leblanc,Female,New York,Buffalo,2017-11-06,Operations,Inventory Specialist,Bachelor,58723,Needs Improvement,Yes,1970-01-15,
00-97187182,Gabriel,Atkins,Male,New York,New York City,2017-11-18,Operations,Inventory Specialist,Bachelor,67072,Good,No,1984-10-11,
00-43021771,Alexander,Jones,Male,New York,Buffalo,2015-05-27,Sales,Sales Representative,Bachelor,76356,Good,Yes,2000-12-23,
00-65098703,Bradley,Daniels,Male,New York,New York City,2017-02-11,Operations,Inventory Specialist,Bachelor,61637,Good,Yes,1982-05-20,
00-99874179,Hector,Riley,Female,Pennsylvania,Philadelphia,2023-06-27,HR,Recruiter,Bachelor,56606,Good,Yes,1970-06-19,
00-68059269,Angela,Wise,Male,New York,New York City,2017-06-26,Customer Service,Help Desk Technician,High School,75045,Satisfactory,No,1995-11-01,
00-10104135,Christina,Silva,Male,New York,Buffalo,2019-05-19,Sales,Sales Consultant,PhD,70134,Satisfactory,No,1965-03-30,
00-15574806,James,Miller,Female,New York,Rochester,2017-02-21,Marketing,SEO Specialist,High School,56140,Good,No,2003-06-13,
00-91485381,Peter,Morris,Female,New York,Rochester,2020-07-20,Sales,Sales Specialist,Master,70759,Satisfactory,No,1963-03-26,
00-58116969,Lisa,Hodge,Female,Virginia,Richmond,2022-04-21,IT,Software Developer,Master,106642,Good,Yes,2000-08-28,
00-69779580,Eric,Thomas,Female,New York,Rochester,2019-10-18,Sales,Sales Specialist,Master,88294,Excellent,No,1975-03-29,
00-35480895,Jordan,Peters,Female,Illinois,Aurora,2022-04-02,Operations,Logistics Coordinator,Bachelor,53200,Excellent,No,1992-08-07,
00-13218364,Amy,Long,Female,New York,Buffalo,2024-09-21,IT,System Administrator,Master,86838,Needs Improvement,No,1966-02-23,
00-89572412,John,Murray,Male,New York,Buffalo,2015-06-18,Sales,Sales Consultant,Master,92459,Satisfactory,No,1989-05-13,
00-48188914,Kevin,Williams,Female,New York,Rochester,2022-12-10,Customer Service,Customer Service Representative,Bachelor,57154,Good,Yes,1977-05-12,
00-22891207,Mary,Savage,Female,New York,New York City,2023-11-29,Operations,Inventory Specialist,High School,55767,Good,No,1977-03-30,
00-90516640,Anthony,Hernandez,Male,New York,Buffalo,2017-09-05,Operations,Logistics Coordinator,Bachelor,72197,Satisfactory,No,1979-03-08,
00-77221150,Crystal,Burnett,Female,New York,Rochester,2020-12-01,Sales,Sales Consultant,Bachelor,74524,Good,No,1974-04-30,
00-37799718,Kristin,Munoz,Female,New York,New York City,2015-04-01,Operations,Inventory Specialist,High School,55151,Excellent,No,1988-02-23,
00-25378691,Audrey,Smith,Male,New York,Buffalo,2018-02-01,Operations,Operations Manager,Master,100890,Good,No,2004-05-27,
00-80196237,Joseph,Arias,Female,New York,New York City,2016-10-14,Sales,Sales Consultant,PhD,95892,Good,No,1968-07-17,
00-81894634,Morgan,Bradley,Male,New York,Buffalo,2022-09-28,Operations,Logistics Coordinator,Bachelor,66583,Needs Improvement,Yes,1995-02-03,
00-57408537,Mariah,Olsen,Male,New York,New York City,2024-10-20,Customer Service,Help Desk Technician,High School,74157,Good,No,1995-08-24,
00-57045642,Christina,Gross,Female,New York,Rochester,2021-11-05,Operations,Inventory Specialist,Bachelor,61177,Satisfactory,No,1988-03-23,
